word,gender,race
pegged,-0.25834684,0.071134627
ges,0.122969838,0.135802469
ger,-0.019124797,0.368018812
helpmeet,0.606894266,-0.323736404
sanguinary,-0.02171799,-0.362763916
get,-0.373095624,0.091122869
geocentric,0.053032814,0.417989418
unimportant,-0.078768233,0.023515579
hailed,-0.052512156,-0.150351887
jpeg,0.146503149,0.42680776
gee,-0.292058347,0.017048795
ged,0.021544581,-0.058221369
stoma,0.361617501,-0.339731286
geo,-0.170178282,-0.007037748
gen,0.148491879,0.534391534
gem,-0.086871961,-0.472168906
gel,-0.04732577,0.171663727
tocopherol,0.278090819,0.248089359
utd,-0.315721232,0.166960611
weaners,0.104408353,0.029982363
colossus,-0.435332253,-0.163147793
malaysian,-0.066126418,0.090534979
morning,-0.082009724,0.297472075
rotationally,-0.188330632,0.091122869
miler,0.039443155,0.007642563
miles,0.034471329,0.278071723
malodorous,-0.114100486,-0.062060141
tallow,-0.029821718,0.346854791
flamingos,0.079549221,-0.36084453
anthing,-0.400648298,0.141681364
ence,-0.028525122,-0.058861164
declared,-0.300162075,0.047619048
idebenone,0.063639377,0.580834803
underassessed,0.008949287,-0.027511196
seat,-0.086871961,0.076425632
starlet,0.412330129,-0.361484325
panache,-0.024311183,-0.062699936
sean,-0.14910859,0.191651969
unaltered,0.11269473,0.249265138
insoluble,-0.107941653,0.24750147
impetigo,0.184951939,-0.051823417
rund,-0.160777958,0.33686067
pralatrexate,0.153463706,0.231040564
dematerialized,0.117666556,0.109347443
bushranger,-0.364667747,-0.064619322
label,0.010275108,0.027042916
boundaries,0.036791515,0.161081717
enough,-0.379902755,-0.003838772
permeated,0.084852502,-0.156110045
chapattis,0.187272125,0.264550265
across,0.082200862,0.091122869
satiate,0.163407358,0.129923574
infrastructure,-0.197406807,-0.040307102
audiocassettes,-0.05802269,-0.004478567
august,-0.121231767,-0.108765195
teleserial,0.270135897,-0.319257837
evensong,-0.044732577,0.435038213
overflew,-0.222366288,-0.075495841
escabeche,0.030493868,0.407407407
teleservices,0.13291349,0.240446796
richrelevance,0.115677826,0.356261023
agendized,0.142525688,-0.063339731
diverticulitis,-0.361102107,-0.233525272
congatec,-0.038249595,0.585537919
gauntlet,-0.176661264,0.128747795
preselling,0.071262844,-0.035828535
plugfest,0.146834604,0.219282775
coupons,0.170367915,-0.180422265
sidepods,-0.086871961,0.132863022
dkr,-0.022042139,0.422104644
superclub,-0.114424635,0.148736038
feelers,-0.222042139,-0.328854766
bioactive,0.205170699,0.172839506
nephrology,-0.084927066,-0.031989763
tour,-0.079740681,-0.088931542
tous,0.129267484,0.19047619
lanelogic,-0.176337115,-0.111324376
longshot,-0.264181524,-0.142034549
millpond,0.159429897,0.61787184
nonentity,-0.280388979,-0.024952015
among,-0.077147488,-0.053103007
firewall,0.103413987,0.065843621
electrowetting,0.035465694,0.334509112
cabinetry,0.163407358,0.290417402
amont,-0.06547812,0.304526749
iceburg,-0.022690438,0.275132275
servomotors,-0.008103728,0.222222222
microchannels,0.163407358,0.0111699
emoze,0.135565131,0.259259259
zabaglione,0.043089161,0.520870076
capable,-0.445056726,0.219870664
crossfire,0.060987736,-0.129878439
hakim,-0.34165316,-0.090850928
wobbly,-0.037277147,-0.039027511
bulrushes,-0.203889789,-0.093410109
fiftieth,-0.142301459,-0.224568138
derogation,-0.204538088,0.603174603
lustily,-0.084602917,-0.102367242
cablenet,0.001657275,0.397413286
squash,0.063639377,0.268665491
schlemiel,-0.256077796,0.071134627
waka,0.016904209,0.318048207
dramatic,0.047729533,-0.238003839
wake,-0.143273906,0.319811875
nonchemical,0.045409347,0.115226337
wakf,0.030825323,0.196942975
roguish,-0.318314425,-0.365323097
hardcore,-0.166936791,0.356261023
pubcos,-0.013290113,0.47148736
sound,-0.237601297,0.182833627
bullocks,-0.102431118,0.11287478
kappa,-0.007455429,0.459729571
epidermis,0.22737819,-0.005118362
cannonade,-0.215235008,0.228101117
ratchet,-0.217828201,0.188712522
coca,0.007623467,-0.178502879
forefinger,-0.126094003,-0.122840691
coco,0.176997017,-0.257197697
beachside,0.20649652,-0.131797825
stepfather,-0.249918963,-0.044785669
photodiodes,-0.115397083,-0.003838772
falsified,0.004971826,0.034685479
ridaforolimus,0.199204508,0.189888301
blackballed,-0.323176661,0.058788948
leavened,-0.032414911,0.043503821
outran,-0.105672609,-0.246960972
unwritten,-0.018476499,-0.041586692
unsporting,-0.415883306,-0.165067179
diseconomies,0.006629102,0.275132275
protein,0.078554856,0.238683128
arthrogram,-0.152025932,-0.16890595
backstabbing,0.273450447,-0.408829175
synagogue,0.013258204,0.057613169
chromatography,0.476963871,0.265726044
lave,-0.182171799,0.106995885
creaky,-0.339708266,-0.014715291
woodland,0.087504143,0.184009406
lava,-0.139059968,-0.016634677
epistemological,-0.005510535,0.197530864
aerobics,0.358634405,-0.441458733
clammy,-0.093030794,0.171663727
lawfirm,0.063307922,0.303938859
asignificant,0.073251574,-0.341650672
essayist,0.110043089,-0.028150992
interweaving,0.240304939,-0.030070377
scruffier,-0.000324149,-0.017274472
extended,-0.300810373,0.401528513
patrician,-0.079416532,0.196355085
unflattering,0.004640371,-0.549584133
companion,0.174345376,0.171663727
annulled,-0.00356564,0.306290417
saganaki,0.181637388,0.376249265
motorcade,-0.230470016,0.031158142
sleazier,0.013921114,-0.438899552
shopworn,0.000331455,-0.255918106
talktime,-0.106969206,0.360376249
thankyouverymuch,0.138216772,0.262786596
businesslike,-0.095948136,0.125808348
intercostal,-0.130632091,0.173427396
nae,-0.018800648,0.180482069
bowser,-0.031118314,0.059376837
workplan,-0.077795786,-0.077415227
oncoprotein,0.119986742,-0.04862444
convened,-0.121880065,-0.009596929
uncomplicated,-0.075850891,0.308641975
cameramen,-0.409400324,0.345091123
overcrowding,0.058999006,0.116990006
alfalfa,-0.115721232,0.124632569
toyland,0.442161087,-0.284069098
pastern,0.053032814,-0.117722329
outdoor,0.062313557,-0.158029431
stoutest,-0.114748784,0.165784832
posole,0.191249586,0.198118754
stonemasonry,-0.052836305,0.210464433
unofficial,-0.194489465,0.031158142
griddle,0.011600928,0.189888301
diagrammatic,0.20848525,0.463844797
poinsettias,0.31919125,0.009994121
leeway,-0.430794165,-0.08381318
flavor,0.074577395,-0.024952015
cycleway,-0.06904376,0.076425632
bottomland,-0.064505673,0.072310406
radiometric,0.1335764,0.126396238
statesmen,-0.191572123,-0.298784389
nar,0.199867418,0.262786596
clueless,-0.109562399,0.030570253
epothilone,0.185283394,-0.07165707
decriminalization,0.023201856,0.233980012
reentry,0.175671197,-0.055022393
pomfret,-0.052188006,0.228101117
forgo,-0.120259319,-0.017914267
meteorite,-0.045380875,0.141681364
telemetric,-0.047974068,0.009406232
nav,0.01955585,0.562610229
pitman,-0.171150729,0.152851264
kombu,0.106397083,0.064667842
octreotide,0.087172688,0.372721928
tenser,-0.120907618,0.21340388
zephyr,-0.021393841,0.504997061
mindestens,0.173351011,0.365079365
vivek,0.197547232,-0.022392834
undelivered,-0.020421394,0.292768959
gnarled,-0.085575365,-0.111324376
swimathon,0.384487902,-0.316058861
credentials,-0.406482982,0.257495591
moreover,-0.137115073,0.592004703
buttercream,0.470003315,0.261610817
indecipherable,-0.06904376,0.164021164
vending,0.15114352,-0.376199616
arsonist,-0.067747164,-0.329494562
blackflies,-0.071961102,0.409758965
homegirl,0.884985085,-0.43378119
demography,0.120649652,0.263962375
escalatory,-0.038573744,0.024691358
sultanas,0.205170699,0.117577895
unbranded,-0.016531605,0.360964139
buidling,0.081869407,-0.031989763
overstuff,0.048392443,0.116402116
teff,0.130593305,-0.481765835
bullriding,-0.038249595,-0.208573257
naam,0.096121975,0.29159318
naan,-0.049270665,0.295120517
showman,-0.584116694,-0.252079335
obfuscatory,-0.0363047,0.115226337
naar,0.000994365,0.821869489
gramophone,0.084521047,0.017636684
snoring,-0.006482982,0.188712522
fastpitch,0.502817368,0.04526749
potentiometer,-0.083306321,0.155202822
europium,0.200198873,0.305114638
lotta,0.002983096,-0.26615483
informaton,0.013921114,-0.142674344
drenched,-0.020745543,0.211640212
deconditioning,-0.194813614,0.0781893
lotto,-0.018800648,0.038800705
charlatans,-0.285575365,-0.41074856
outa,-0.107293355,0.091710758
kms,-0.006807131,0.26925338
gladden,-0.089465154,-0.110044786
outskated,0.024196221,0.131687243
thali,0.234338747,0.042915932
knife,-0.051215559,0.180482069
kansas,0.077560491,0.071134627
raincoat,0.061319191,0.241034685
dray,-0.23987034,0.372134039
kora,-0.182495948,-0.678822777
terahertz,-0.02917342,0.111699001
dastardly,-0.162398703,-0.2296865
glycerol,-0.017828201,0.447971781
washtub,0.059993371,-0.028790787
tenderpreneurs,-0.217179903,-0.585412668
yatch,-0.176661264,-0.222008957
racoon,0.13225058,-0.070377479
glomerular,0.200198873,0.266901822
posaconazole,0.139211137,0.319811875
evah,0.001657275,-0.326935381
reacclimated,-0.346515397,0.017048795
shuffleboard,0.098110706,0.355673133
brainier,-0.055105348,-0.182341651
trypsin,-0.019124797,0.418577307
fallacy,-0.209076175,-0.085732566
purported,-0.023014587,-0.248880358
fiveyear,-0.046677472,0.06760729
accent,-0.047001621,0
abattoir,-0.055105348,-0.099808061
nonwinners,0.247928406,-0.150991683
harness,-0.044408428,-0.351247601
evac,-0.099513776,-0.051183621
uncelebrated,-0.159481361,-0.200255918
ribbers,-0.032090762,-0.124120282
skillet,0.064965197,0.024103469
thyristor,-0.153322528,0.489711934
econony,-0.157212318,-0.037108125
paraphernalia,-0.211993517,-0.175943698
railcard,0.010606563,0.406231628
rebadged,-0.151053485,0.491475603
railcars,0.173351011,0.459729571
tyrosine,0.090818694,0.272192828
pescado,-0.121231767,0.380364491
spicy,0.021876036,-0.14459373
oxidised,0.061319191,0.177542622
woudl,-0.291410049,-0.015355086
millivolts,0.062313557,0.159318048
nightshift,0.088498508,0.185773075
hacienda,0.030825323,0.286302175
spick,0.135896586,0.323339212
catchin,-0.288492707,-0.10940499
vindaloo,0.024859132,0.129335685
machineguns,-0.17471637,0.030570253
spice,0.098110706,-0.257197697
pawprints,0.35697713,0.051734274
prototype,-0.280388979,0.442680776
ronaldo,-0.328687196,0.059376837
melodeon,0.143851508,0.282774838
doxorubicin,0.16871064,0.075837743
reapply,0.134902221,-0.060140755
agora,0.004640371,-0.058861164
eschew,-0.228849271,-0.066538708
grouch,-0.293679092,0.10111699
powerless,-0.147163695,0.008230453
manchild,-0.411345219,0.057025279
dawdling,-0.220745543,0.245737801
biopharm,0.057010275,0.372134039
contralateral,0.165396089,0.212815991
divalproex,0.109711634,0.288065844
censor,0.086509778,-0.166986564
undiminished,0.00066291,0.142269253
planetarium,0.02021876,-0.143953935
examine,-0.045056726,0.054673721
tanagers,-0.020097245,0.173427396
geosynchronous,0.071262844,0.050558495
deptt,0.122638382,0.064079953
refroze,0.064302287,0.385655497
snoek,-0.116045381,0.027042916
inaugral,-0.091734198,-0.123480486
again,-0.441491086,0.136978248
goddam,-0.134197731,0.007054674
vocoder,0.206827975,-0.017914267
poleward,0.163738813,0.424456202
weeder,-0.020745543,0.048794827
triology,0.010938018,-0.309660909
antitobacco,0.11269473,-0.091490723
euphonious,0.132582035,0.175778954
parkour,-0.162074554,-0.284069098
sablefish,-0.011345219,0.204585538
gubbins,-0.20356564,0.346854791
casualties,-0.176985413,0.026455026
equitable,-0.027876823,-0.111324376
mishmash,-0.028525122,0.099353322
moneywise,-0.047649919,-0.153550864
dancewear,0.638051044,-0.594369802
grudge,-0.381523501,-0.195777351
assets,-0.135494327,0.032333921
preconstruction,0.167053364,0.110523222
flyin,-0.198055105,0.01175779
lumiracoxib,-0.10178282,0.302175191
ayurvedic,0.20782234,0.221046443
collegiate,0.148160424,-0.033909149
burrow,-0.215235008,-0.158669226
oases,0.119655287,-0.311580294
burros,0.05601591,-0.272552783
promotor,-0.235008104,0.450911229
quirkier,0.121975472,-0.056941779
ribbies,-0.087844408,0.307466196
miltary,-0.10923825,-0.07293666
funnyman,-0.179254457,-0.122840691
oxybutynin,0.087504143,0.47148736
founder,-0.085251216,-0.062699936
grassroots,0.096121975,-0.305822137
vegemite,0.24627113,0.205761317
radiotracer,0.0391117,0.160493827
lapper,0.027842227,0.144032922
vechicle,-0.028849271,0.284538507
distortionary,-0.160453809,-0.001919386
plodding,-0.270664506,-0.077415227
palimony,0.229366921,0.155790711
niacin,-0.014262561,0.295708407
shattered,0.137885317,-0.210492642
aiport,-0.129659643,-0.296865003
anglais,-0.058995138,0.379188713
restringing,0.162081538,0.169312169
milkpowder,0.232018561,0.379776602
musketry,-0.150081037,-0.170825336
australopithecines,-0.030470016,-0.245681382
autosomal,0.098442161,0.115226337
opensource,-0.064505673,0.534391534
crimson,0.049718263,0.317460317
vinegary,0.099436526,0.221634333
ioimage,0.028173682,0.005878895
unabashed,-0.082982172,-0.199616123
completley,-0.081037277,0.556731335
puffy,0.07557176,0.57260435
halftone,0.11203182,0.380364491
righter,-0.30534846,-0.027511196
allaround,0.124958568,0.024103469
bestie,0.623798475,0.01175779
snakebite,-0.096920583,-0.468330134
ius,0.11335764,0.105820106
ramen,0.120649652,0.19106408
squirted,-0.260291734,-0.008317338
elated,-0.04732577,-0.358285349
cryptozoology,-0.046353323,-0.186820218
alma,-0.112155592,-0.028790787
ranchland,-0.05445705,0.039976484
creole,0.092144514,-0.448496481
factious,-0.136466775,-0.24056302
subsoil,-0.019448947,0.304526749
flyover,-0.316693679,-0.209852847
penstemon,0.143520053,0.092886537
karatedo,0.005303281,-0.207933461
alms,-0.096920583,-0.507357646
objectivism,-0.045056726,-0.112603967
donnish,0.011600928,0.08994709
waiflike,0.79350348,-0.154190659
inot,-0.095299838,0.091122869
glioma,0.051375539,0.122281011
raita,0.291017567,0.21340388
outworn,-0.193841167,-0.098528471
vacillating,-0.064181524,-0.184261036
shorthaul,0.055021545,0.468547913
strung,0.052369904,0.292768959
zero,-0.110210697,0.231040564
overlie,0.139542592,0.104056437
recency,0.213457077,-0.214971209
perspective,-0.20356564,-0.255278311
layover,0.023533311,0.040564374
affable,-0.691410049,-0.149712092
hartal,0.139542592,-0.074216251
creatures,-0.035980551,-0.094049904
swampy,-0.125445705,-0.257197697
optoelectronics,0.064965197,0.096413874
caffeine,0.195227047,0.091710758
preformatted,0.080543586,0.661963551
ancilliary,0.053364269,0.284538507
objectivist,-0.135170178,0.307466196
wrecker,-0.055753647,-0.037108125
harmonized,0.222737819,0.173427396
hotbed,-0.118638574,0.081128748
forewent,0.028836593,0.097001764
videogame,-0.116045381,-0.008317338
muli,0.195558502,-0.142674344
malaria,-0.050567261,-0.735764555
asphyxiation,0.074577395,0.037037037
witchy,0.723897912,-0.323736404
managerless,-0.17828201,0.310405644
mule,-0.119286872,-0.069737684
landside,0.089161419,0.186360964
unheeded,0.004640371,0.176954733
salesmanship,-0.208427877,-0.337172105
furlongs,0.176665562,0.012933568
hypochlorite,0.107059993,0.485596708
mult,-0.036628849,0.007642563
monetize,-0.089789303,0.009406232
stupor,-0.036952998,0.142269253
taichi,0.097779251,-0.216890595
carcase,0.054358634,0.208700764
steerage,-0.041166937,0.489124045
frangipani,0.368909513,-0.122840691
femtocell,0.031156778,0.23633157
radiochemistry,0.081869407,0.195767196
freenet,-0.037601297,0.61787184
microporous,0.137222406,0.278659612
lasagne,0.052369904,0.377425044
chinos,-0.059319287,0.336272781
lasagna,0.161750083,0.298059965
uncharted,-0.14554295,-0.136916187
misery,-0.229821718,-0.307101727
parenthetical,0.138879682,0.003527337
collated,0.092144514,0.172251617
estrus,0.458733842,0.066431511
aria,0.485250249,0.171075838
parboiled,-0.272933549,0.154027043
hedgerows,0.080212131,0.251028807
clergyperson,0.133907855,-0.326935381
africa,0.041431886,-0.458733205
submenus,-0.06191248,0.075837743
fretless,-0.129659643,0.21340388
submarket,0.162412993,-0.021753039
dachshund,0.177659927,-0.165067179
shareholders,-0.234683955,-0.051183621
composure,-0.246677472,-0.181701855
oclock,0.11136891,0.650793651
hardcourt,0.275439178,0.151087596
anathema,-0.249594814,0.134038801
shabbier,0.102088167,0.225749559
kebaya,0.629101757,-0.076775432
subsumed,0.198873053,0.305702528
impressionable,-0.273905997,-0.449136276
tacky,0.177991382,0.039976484
undivided,-0.036628849,-0.128598848
goalled,-0.338735818,-0.275751759
gaan,-0.058670989,0.092886537
blunderbuss,-0.111183144,0.38154027
neverending,0.102419622,0.316284539
lander,0.175339741,0.147560259
caboose,-0.005510535,0.295708407
engaged,0.123964203,-0.098528471
mozilla,0.067948293,0.620223398
reconvert,-0.210372771,-0.042866283
teashop,0.235664567,-0.25271913
cellulitis,-0.130307942,0.009406232
grisly,0.033145509,-0.358925144
premed,0.156778257,-0.189379399
disfavor,-0.328687196,0.061728395
karaoke,0.30294995,0.219870664
sandbaggers,-0.077147488,-0.057581574
salesforce,-0.073257699,0.42739565
sucky,-0.053484603,0.242210464
chardonnay,0.13291349,0.436801881
celebrityhood,0.240636394,-0.359564939
barroom,-0.136142626,-0.040946897
sulkily,0.059661916,0.343327454
refashioned,0.176334107,-0.1081254
remain,-0.245705024,0.223985891
manscaping,-0.003241491,-0.134996801
dazed,-0.240842788,-0.005758157
progamme,-0.072285251,-0.463851567
meeker,-0.005510535,0.455614345
sucka,-0.041491086,-0.190658989
funders,0.115346371,0.062904174
stubborn,-0.222042139,-0.331413948
synchronized,0.370898243,0.292768959
rejuvenated,-0.390275527,-0.03518874
onslaught,-0.057050243,0.197530864
unleveraged,-0.062884927,0.185773075
mainline,0.133244945,0.20223398
cation,0.195227047,0.446796002
collision,-0.157860616,0.154614932
minimum,-0.10534846,0.198706643
rainstorm,-0.088816856,-0.028790787
junket,-0.083306321,-0.211772233
robinson,-0.463209076,-0.095329495
biography,-0.194489465,-0.376839411
unappreciated,-0.145867099,-0.034548944
stil,-0.173743922,0.082304527
stim,-0.106969206,0.052910053
derma,0.512098111,-0.073576456
needy,-0.133549433,-0.807421625
demolition,-0.136142626,-0.242482406
ivy,0.059330461,0.283362728
callled,-0.094003241,0.338036449
sacred,-0.068395462,-0.275751759
stir,-0.035008104,-0.01215611
slackening,0.061319191,-0.124760077
stip,-0.184440843,0.165196943
redwood,0.044746437,0.266901822
prudence,-0.238249595,-0.029430582
roflumilast,0.185614849,0.483833039
digipak,-0.139384117,0.286890065
pyschological,-0.187682334,-0.206014075
geun,0.067285383,-0.243122201
kaufen,0.232681472,1
brady,-0.291734198,0.082892416
upholsterer,-0.173095624,-0.08381318
ilmenite,0.092807425,-0.177863084
toiletries,0.296652304,-0.069097889
dragon,0.014584024,0.000587889
upholstered,0.128273119,0.444444444
studier,-0.275526742,0.072310406
hatton,-0.164019449,0.004703116
skilful,-0.431766613,-0.14459373
hfa,0.05601591,-0.052463212
hostname,0.090487239,0.08994709
enslaved,0.126284388,-0.340371081
dredgers,0.004640371,0.019400353
heartfelt,0.2442824,-0.451695457
scrod,-0.053160454,0.421516755
hudna,-0.055429498,0.330981775
through,-0.095299838,-0.054382598
warfront,0.098773616,0.164609053
clearence,-0.473905997,0.150499706
rana,-0.046677472,0.103468548
rotan,0.00066291,-0.200255918
piscine,0.039443155,0.15755438
directionless,-0.18897893,-0.2162508
comedic,0.158766987,-0.367242482
pests,-0.142301459,0.0446796
baap,0.024196221,-0.074856046
pcs,0.148160424,0.522045855
pcp,-0.031442464,0.32627866
psychomotor,0.186277759,0.196942975
bosom,0.41431886,-0.105566219
pct,0.060324826,0.700176367
saltire,-0.069367909,0.352733686
intracoronary,0.054690089,0.093474427
pci,-0.131280389,0.52851264
cowrote,-0.022366288,0.0111699
multihyphenate,0.123632748,-0.291106846
pcb,0.20782234,0.355673133
pesto,0.230361286,0.377425044
baad,0.164733179,-0.074216251
chaiman,-0.351701783,-0.094049904
reteam,-0.041166937,0.008818342
neurobehavioral,0.275770633,0.320399765
toothy,0.003977461,-0.092130518
preretirement,0.175671197,0.116402116
postwar,0.061650646,0.01175779
groper,-0.231442464,-0.122840691
rosewater,0.390122638,0.053497942
pyruvate,0.181637388,0.277483833
encouraging,-0.078444084,-0.389635317
newsflash,-0.188654781,0.11287478
frigid,0.176002652,0.203409759
compound,-0.203241491,0.085831864
prejudiced,-0.072933549,-0.056941779
viewers,-0.010048622,-0.177863084
mystery,-0.046353323,-0.452975048
checkweigher,0.208153795,0.074661964
coffeecake,0.388796818,0.28042328
supersensitive,0.057673185,0.066431511
evade,-0.237601297,-0.080614203
isation,0.009612198,-0.017914267
micro,0.239310573,-0.339091491
licit,-0.035980551,-0.116442738
wakeskating,-0.082333874,0.188712522
wrappers,0.173682466,-0.013435701
overtesting,0.005303281,0.098765432
tiffany,0.573748757,0.333333333
woodwinds,0.072920119,0.134038801
katrina,0.317202519,-0.452975048
vasculature,0.162744448,0.152851264
lysis,0.239310573,0.256907701
portland,0.039774611,0.318636096
cosseted,0.046072257,0.373897707
uninvited,-0.005510535,0.150499706
bowdlerized,0.129267484,0.02292769
pubescent,0.219091813,-0.046705054
deft,-0.289465154,-0.50671785
evaluation,-0.182495948,0.194591417
henceforward,-0.150405186,0.255144033
airframe,0.013258204,-0.149712092
stigmatises,0.180974478,-0.019833653
mmt,-0.193192869,0.223398001
extraordinare,-0.349756888,-0.028790787
mms,0.056347365,0.153439153
bombshell,0.152800795,-0.113883557
centerfold,0.219754723,0.098765432
extraordinary,-0.10178282,-0.390275112
progranulin,-0.14910859,0.17989418
sloppiest,0.066953928,-0.15674984
mmj,0.090155784,0.102880658
mme,0.218428903,-0.169545745
reparations,0.027179317,-0.392834293
firstever,0.005966192,0.122281011
mma,0.043420617,0.061728395
shish,0.070268479,0.282774838
faucet,0.089161419,-0.150351887
concieved,0.211468346,0.293356849
terroist,-0.246677472,-0.157389635
taht,-0.270664506,0.034685479
picturisation,0.32051707,-0.359564939
onhand,0.03844879,0.004703116
tahrs,-0.152350081,-0.343570058
raptors,-0.112155592,-0.074216251
wallboard,0.052369904,-0.060140755
ruination,0.05601591,-0.140754958
misgivings,-0.131604538,-0.077415227
treetops,0.086509778,0.121105232
indeterminate,0.001657275,0.261022928
tailenders,-0.263857374,-0.044145873
valentine,0.258866424,-0.387076136
nurseryman,-0.166288493,0.117577895
sharrows,0.090487239,-0.106845809
prematch,-0.050243112,0.142857143
chipboard,0.066953928,-0.026871401
clubface,-0.151053485,-0.104286628
alogliptin,0.089161419,0.205761317
unacquainted,0.072257209,0.177542622
razor,-0.15623987,-0.115163148
cirque,0.223400729,0.259259259
tok,-0.06904376,-0.037747921
jetty,-0.127066451,0.136390359
bloodier,-0.165640194,-0.188739603
gid,0.034471329,0.051146384
ordure,-0.069367909,0.466196355
motility,-0.112479741,0.459141681
tol,-0.182820097,0.024691358
remoulade,0.205502154,0.009994121
gigabytes,0.003314551,0.353321576
rotoscoping,-0.15267423,-0.07293666
ethnocultural,0.428239973,-0.225847729
powertrain,0.052369904,0.232804233
scantily,0.191249586,0.057613169
pyrrhic,0.043089161,-0.088931542
differentiate,0.113026185,0.553791887
dippy,0.615512098,-0.216890595
unpardonable,-0.216855754,-0.708253359
commiserate,-0.131928687,-0.309021113
usership,0.235996023,0.409171076
cyclin,0.086509778,0.001763668
nitrosamines,-0.132576985,0.061140506
weighmaster,-0.187682334,0.132863022
linework,-0.036952998,0.041152263
tod,-0.051863857,-0.073576456
lectin,-0.080713128,0.098765432
orginally,-0.109886548,0.097001764
skippy,-0.21102107,0.149323927
uppercrust,0.862446139,0.121105232
trudged,-0.123824959,0.06760729
playscheme,0.310904872,-0.123480486
bassinet,0.176002652,0.031746032
lilting,0.277759364,-0.006397953
confessional,0.162412993,-0.079334613
hangout,-0.096920583,-0.538707614
overdraw,0.185614849,0.041740153
showery,-0.140032415,0.320399765
eutectic,-0.157536467,0.181657848
radiowaves,-0.103079417,0.222222222
oracular,-0.018476499,0.039388595
depending,-0.144246353,0.140505585
scrubby,-0.182820097,-0.219449776
ation,-0.009400324,-0.044145873
nexium,0.253563142,0.194003527
couch,0.019887305,0.218694885
thinktank,-0.218476499,0.249265138
unscheduled,-0.084927066,-0.102367242
whereever,-0.256401945,-0.158669226
rafters,-0.334197731,0.424456202
vitaminwater,-0.234359806,-0.140115163
sheephead,-0.049270665,0.408583186
eggy,-0.082982172,0.420340976
serene,0.050381173,-0.047984645
aout,0.054358634,0.206937096
godfather,-0.644732577,-0.200255918
capillaries,0.102751077,0.077013521
heiau,-0.072285251,-0.040946897
programmers,0.041431886,0.375661376
switcheroo,0.023864766,-0.101087652
janjaweed,0.011932383,-0.411388356
breadwinner,0.315876699,-0.20409469
chart,-0.022366288,0.182833627
unceremoniously,-0.286871961,0.014109347
renourishment,0.091150149,-0.182341651
perkier,0.424925423,0.200470312
charm,0.137222406,-0.34868842
services,0.066953928,0.090534979
sextuplets,0.394431555,-0.134996801
chard,0.065296652,0.372721928
tradesperson,-0.116693679,0.207524985
mediastinal,0.179980113,0.068195179
inarticulate,-0.05834684,-0.259756878
unsealed,-0.010372771,0.364491476
dystrophy,0.363937686,-0.114523353
panegyric,-0.118962723,-0.077415227
seething,-0.161426256,-0.046705054
mammoth,-0.352350081,0.001175779
downswing,-0.19286872,-0.437619962
sitewide,0.302618495,0.495002939
rebels,-0.2,-0.248880358
espresso,0.108054359,-0.046705054
noblest,-0.088816856,-0.186820218
unmeritorious,-0.016855754,0.193415638
blackbelt,0.067948293,-0.092130518
ori,0.129267484,0.0893592
chock,0.031819688,0.0111699
tubewells,0.001988731,0.041740153
phooey,-0.037925446,0.270429159
choco,0.278090819,0.11287478
cell,-0.169854133,0.541446208
merger,-0.059967585,0.369782481
hubcaps,-0.092058347,0.099941211
consumerisation,0.209479616,0.135802469
lather,0.022870401,0.336272781
chimed,0.027510772,0.290417402
initally,-0.310534846,0.037624927
courseload,0.274776268,-0.190019194
headman,-0.556888169,-0.442098528
biddy,0.293669208,-0.282149712
intractable,-0.103403566,-0.150351887
zapper,-0.106969206,0.110523222
colorimetric,0.157772622,0.417989418
cholera,-0.051215559,-0.57837492
highend,-0.024311183,0.470899471
zapped,-0.009400324,0.299823633
mediascape,0.20782234,0.0335097
breast,0.58501823,-0.511836212
homosexualist,0.18694067,0.136978248
collins,-0.201944895,-0.087012156
mycology,0.082863772,0.148736038
genlock,-0.057050243,0.209876543
snowiest,0.161087173,-0.22840691
heartier,-0.000972447,0.23633157
powerbait,-0.049594814,0.360376249
spikey,0.232018561,0.083480306
jeepney,0.082532317,0.333333333
crock,-0.273581848,0.333333333
doubler,-0.228525122,-0.09596929
mouthwash,0.207490885,0.29159318
doublet,0.083526682,0.144032922
keyless,0.123301293,0.162845385
nonrecurring,0.15114352,-0.083173385
learnable,-0.232414911,0.125220459
cryoablation,0.134902221,0.174015285
biannual,0.218097448,0.04526749
rolex,0.136559496,0.445032334
overburdened,0.096453431,0.12345679
abetting,-0.123176661,0.138741917
quiche,0.335432549,0.339800118
rte,0.029830958,0.299823633
autoworkers,-0.1273906,-0.096609085
internationalist,-0.318638574,0.070546737
shatterproof,0.099105071,0.485596708
aldicarb,0.385813722,0.097589653
orf,0.031819688,0.099941211
cahoots,-0.1273906,0.015873016
vascular,0.042757706,0.024691358
testified,0.051375539,-0.110044786
myopathy,0.049386808,0.132275132
cutout,-0.132576985,-0.244401791
encephalitis,-0.082658023,-0.100447857
watermill,-0.035332253,0.575543798
pisser,-0.253160454,0.049382716
figurehead,-0.367585089,0.048794827
diyan,0.179980113,0.101704879
magisterium,-0.051539708,0.175191064
mailbox,0.13291349,0.339800118
whitefly,0.069937024,-0.033909149
sadhvi,0.148160424,0.042915932
inimitable,-0.157536467,-0.265515035
pissed,-0.099837925,0.051146384
glorification,-0.063209076,-0.146513116
agranulocytosis,0.07623467,0.174603175
defunct,-0.000972447,-0.127319258
packable,-0.049594814,0.487360376
ballstriking,-0.331928687,-0.094049904
